band,source,original,parsed,survived
below,rand_below,4584683205548011,4584683205548011,1
below,rand_below,2190437300604466,2190437300604466,1
below,rand_below,3896631208453643,3896631208453643,1
below,rand_below,6573287960967332,6573287960967332,1
below,rand_below,531378580655014,531378580655014,1
below,rand_below,2496163384763613,2496163384763613,1
below,rand_below,1503170777990068,1503170777990068,1
below,rand_below,2280270893540022,2280270893540022,1
below,rand_below,4929936410333229,4929936410333229,1
below,rand_below,3589143028858294,3589143028858294,1
below,rand_below,1656783433553632,1656783433553632,1
below,rand_below,8413511484480747,8413511484480747,1
below,rand_below,7855394234621011,7855394234621011,1
below,rand_below,4505275493777596,4505275493777596,1
below,rand_below,3564621735072566,3564621735072566,1
below,rand_below,1853585018076517,1853585018076517,1
below,rand_below,2984140320541450,2984140320541450,1
below,rand_below,3707938871581515,3707938871581515,1
below,rand_below,7808729380719451,7808729380719451,1
below,rand_below,8037266287161378,8037266287161378,1
below,rand_below,4894045428028992,4894045428028992,1
below,rand_below,5742065541337014,5742065541337014,1
below,rand_below,1937612746463178,1937612746463178,1
below,rand_below,6900340015741510,6900340015741510,1
below,rand_below,3597848703104130,3597848703104130,1
below,rand_below,6357559056283767,6357559056283767,1
below,rand_below,8095730161139907,8095730161139907,1
below,rand_below,4558787858417582,4558787858417582,1
below,rand_below,7382450006986783,7382450006986783,1
below,rand_below,7175255481992795,7175255481992795,1
below,rand_below,2065346822022421,2065346822022421,1
below,rand_below,7735142996720534,7735142996720534,1
below,rand_below,3349145879850840,3349145879850840,1
below,rand_below,4419256596112646,4419256596112646,1
below,rand_below,3876410160090780,3876410160090780,1
below,rand_below,6695238360771937,6695238360771937,1
below,rand_below,2612802002423083,2612802002423083,1
below,rand_below,5664682959324181,5664682959324181,1
below,rand_below,173530088950287,173530088950287,1
below,rand_below,3850980759226563,3850980759226563,1
below,rand_below,5792733181824909,5792733181824909,1
below,rand_below,4191028652545501,4191028652545501,1
below,rand_below,1193187276729721,1193187276729721,1
below,rand_below,5109140132599188,5109140132599188,1
below,rand_below,3822209945546936,3822209945546936,1
below,rand_below,3917472000027267,3917472000027267,1
below,rand_below,7839967830501097,7839967830501097,1
below,rand_below,3569561579518495,3569561579518495,1
below,rand_below,894590994787189,894590994787189,1
below,rand_below,8897930144474614,8897930144474614,1
below,rand_below,842928128235272,842928128235272,1
below,rand_below,4943430006450469,4943430006450469,1
below,rand_below,2148378810397763,2148378810397763,1
below,rand_below,8156650234218931,8156650234218931,1
below,rand_below,4258998589256541,4258998589256541,1
below,rand_below,383143623252791,383143623252791,1
below,rand_below,321307727638006,321307727638006,1
below,rand_below,83713155832470,83713155832470,1
below,rand_below,8318543819010547,8318543819010547,1
below,rand_below,2360931859051206,2360931859051206,1
below,rand_below,666679438646200,666679438646200,1
below,rand_below,6077872813099213,6077872813099213,1
below,rand_below,293134287242424,293134287242424,1
below,rand_below,8464843967807154,8464843967807154,1
below,rand_below,7477395480216244,7477395480216244,1
below,rand_below,5422304828270356,5422304828270356,1
below,rand_below,5713978425672051,5713978425672051,1
below,rand_below,6229818940193338,6229818940193338,1
below,rand_below,1436956042786696,1436956042786696,1
below,rand_below,8895844982732529,8895844982732529,1
below,rand_below,847988087917528,847988087917528,1
below,rand_below,5376287131638857,5376287131638857,1
below,rand_below,8887161166198798,8887161166198798,1
below,rand_below,1850862975827388,1850862975827388,1
below,rand_below,4035482677636662,4035482677636662,1
below,rand_below,2499215744389220,2499215744389220,1
below,rand_below,4077403303895744,4077403303895744,1
below,rand_below,1585565217696462,1585565217696462,1
below,rand_below,89017447359067,89017447359067,1
below,rand_below,945596612884746,945596612884746,1
below,rand_below,775992292546467,775992292546467,1
below,rand_below,864749191274473,864749191274473,1
below,rand_below,5481606403331574,5481606403331574,1
below,rand_below,4750882691741379,4750882691741379,1
below,rand_below,6837484050648372,6837484050648372,1
below,rand_below,2159953916724928,2159953916724928,1
below,rand_below,5752585249387770,5752585249387770,1
below,rand_below,2666160485377266,2666160485377266,1
below,rand_below,4332885533266290,4332885533266290,1
below,rand_below,8609565074538695,8609565074538695,1
below,rand_below,8828926592347238,8828926592347238,1
below,rand_below,5053789131377067,5053789131377067,1
below,rand_below,8695666940965118,8695666940965118,1
below,rand_below,1653709407782754,1653709407782754,1
below,rand_below,6359253488107895,6359253488107895,1
below,rand_below,4366263207104437,4366263207104437,1
below,rand_below,1353679537497993,1353679537497993,1
below,rand_below,8910025498401478,8910025498401478,1
below,rand_below,3827614983497553,3827614983497553,1
below,rand_below,8433448386865009,8433448386865009,1
below,rand_below,6936629101590352,6936629101590352,1
below,rand_below,8784639151528782,8784639151528782,1
below,rand_below,6133003294263706,6133003294263706,1
below,rand_below,5644977988433241,5644977988433241,1
below,rand_below,1903411413362935,1903411413362935,1
below,rand_below,2342964420680971,2342964420680971,1
below,rand_below,6945912867242589,6945912867242589,1
below,rand_below,8150288747583189,8150288747583189,1
below,rand_below,3657295706874147,3657295706874147,1
below,rand_below,7209453848851934,7209453848851934,1
below,rand_below,1236496121968663,1236496121968663,1
below,rand_below,7621781437311852,7621781437311852,1
below,rand_below,1838626744593673,1838626744593673,1
below,rand_below,8303808798312362,8303808798312362,1
below,rand_below,1930664577230213,1930664577230213,1
below,rand_below,1985171443811865,1985171443811865,1
below,rand_below,298819087859809,298819087859809,1
below,rand_below,8301879270546464,8301879270546464,1
below,rand_below,4805459322154712,4805459322154712,1
below,rand_below,8579184411635114,8579184411635114,1
below,rand_below,6340288501007998,6340288501007998,1
below,rand_below,2131576229787575,2131576229787575,1
below,rand_below,6384782779180637,6384782779180637,1
below,rand_below,3820242118971002,3820242118971002,1
below,rand_below,7150416820111626,7150416820111626,1
below,rand_below,7761476212198585,7761476212198585,1
below,rand_below,6012114582339073,6012114582339073,1
below,rand_below,7950482909410229,7950482909410229,1
below,rand_below,6661375187771977,6661375187771977,1
below,rand_below,885124460331222,885124460331222,1
below,rand_below,6890912740021033,6890912740021033,1
below,rand_below,3493562573308030,3493562573308030,1
below,rand_below,3412820930852979,3412820930852979,1
below,rand_below,3182155884057697,3182155884057697,1
below,rand_below,4970636922559281,4970636922559281,1
below,rand_below,1966895020254056,1966895020254056,1
below,rand_below,898407004670280,898407004670280,1
below,rand_below,4484579993246536,4484579993246536,1
below,rand_below,2001093806468026,2001093806468026,1
below,rand_below,2075041377706300,2075041377706300,1
below,rand_below,4301243386446316,4301243386446316,1
below,rand_below,4962233849035664,4962233849035664,1
below,rand_below,7287896855818868,7287896855818868,1
below,rand_below,7077592390964926,7077592390964926,1
below,rand_below,3961154282918847,3961154282918847,1
below,rand_below,8920218729260164,8920218729260164,1
below,rand_below,3080987083348870,3080987083348870,1
below,rand_below,3667291265135237,3667291265135237,1
below,rand_below,5187760413998754,5187760413998754,1
below,rand_below,55970870834548,55970870834548,1
below,rand_below,3334080437438455,3334080437438455,1
below,rand_below,3066637738977977,3066637738977977,1
below,rand_below,3002014934484844,3002014934484844,1
below,rand_below,5983577442733483,5983577442733483,1
below,rand_below,8200449347671107,8200449347671107,1
below,rand_below,7708768255045197,7708768255045197,1
below,rand_below,375184007926458,375184007926458,1
below,rand_below,3075510447162614,3075510447162614,1
below,rand_below,175349998818741,175349998818741,1
below,rand_below,6343656362522817,6343656362522817,1
below,rand_below,8535766333644711,8535766333644711,1
below,rand_below,18131561604657,18131561604657,1
below,rand_below,8513029970647021,8513029970647021,1
below,rand_below,813828052924565,813828052924565,1
below,rand_below,313287021767131,313287021767131,1
below,rand_below,5236041834018455,5236041834018455,1
below,rand_below,4112464838530813,4112464838530813,1
below,rand_below,1801301097348609,1801301097348609,1
below,rand_below,6047025056888658,6047025056888658,1
below,rand_below,8838975919663702,8838975919663702,1
below,rand_below,6319111229199885,6319111229199885,1
below,rand_below,4567313261712250,4567313261712250,1
below,rand_below,8264119937536213,8264119937536213,1
below,rand_below,5424747072829674,5424747072829674,1
below,rand_below,6012106860977126,6012106860977126,1
below,rand_below,8725361764509210,8725361764509210,1
below,rand_below,4862758161869002,4862758161869002,1
below,rand_below,2664335806456336,2664335806456336,1
below,rand_below,7391651509566373,7391651509566373,1
below,rand_below,3967771775088571,3967771775088571,1
below,rand_below,6434639006798225,6434639006798225,1
below,rand_below,556728683982582,556728683982582,1
below,rand_below,7759171838120561,7759171838120561,1
below,rand_below,3716505464402394,3716505464402394,1
below,rand_below,1608219341272687,1608219341272687,1
below,rand_below,6805448500885383,6805448500885383,1
below,rand_below,1944325848305195,1944325848305195,1
below,rand_below,4934577972309648,4934577972309648,1
below,rand_below,3151657854787227,3151657854787227,1
below,rand_below,6284235855317775,6284235855317775,1
below,rand_below,5966293208638019,5966293208638019,1
below,rand_below,4976428256008278,4976428256008278,1
below,rand_below,3433050292604886,3433050292604886,1
below,rand_below,2215071883467939,2215071883467939,1
below,rand_below,6250958935217135,6250958935217135,1
below,rand_below,1985014863832147,1985014863832147,1
below,rand_below,150151925542339,150151925542339,1
below,rand_below,2650478802283934,2650478802283934,1
below,rand_below,5220244842334230,5220244842334230,1
below,rand_below,2929265038386581,2929265038386581,1
below,rand_below,8769856371144653,8769856371144653,1
below,rand_below,1164027569596304,1164027569596304,1
below,rand_below,5309326042248923,5309326042248923,1
below,rand_below,8175981416013064,8175981416013064,1
below,rand_below,3914983125280487,3914983125280487,1
below,rand_below,2223623080479417,2223623080479417,1
below,rand_below,8797626553996072,8797626553996072,1
below,rand_below,91698865262959,91698865262959,1
below,rand_below,6345669999174425,6345669999174425,1
below,rand_below,898953837678141,898953837678141,1
below,rand_below,2480920218956166,2480920218956166,1
below,rand_below,2569650030939778,2569650030939778,1
below,rand_below,7783134420318798,7783134420318798,1
below,rand_below,5238623497219673,5238623497219673,1
below,rand_below,578923876782105,578923876782105,1
below,rand_below,4480691794947506,4480691794947506,1
below,rand_below,6957897000246203,6957897000246203,1
below,rand_below,7189789953301398,7189789953301398,1
below,rand_below,3121931457683897,3121931457683897,1
below,rand_below,7850966415851481,7850966415851481,1
below,rand_below,2507176757348286,2507176757348286,1
below,rand_below,4503965556465267,4503965556465267,1
below,rand_below,7499614777024772,7499614777024772,1
below,rand_below,3594288711961224,3594288711961224,1
below,rand_below,5494321026591409,5494321026591409,1
below,rand_below,5356292737187556,5356292737187556,1
below,rand_below,8307418636845242,8307418636845242,1
below,rand_below,3303339001089855,3303339001089855,1
below,rand_below,1730143552288051,1730143552288051,1
below,rand_below,6441212759038722,6441212759038722,1
below,rand_below,6380588246740353,6380588246740353,1
below,rand_below,8404664424577559,8404664424577559,1
below,rand_below,8309754162492808,8309754162492808,1
below,rand_below,475979266173639,475979266173639,1
below,rand_below,1592996587983533,1592996587983533,1
below,rand_below,2532565072203545,2532565072203545,1
below,rand_below,6721372615080960,6721372615080960,1
below,rand_below,964418986347021,964418986347021,1
below,rand_below,2268659246781022,2268659246781022,1
below,rand_below,8337201562001449,8337201562001449,1
below,rand_below,1525078695715459,1525078695715459,1
below,rand_below,4867035699894333,4867035699894333,1
below,rand_below,1928421632280635,1928421632280635,1
below,rand_below,2187714868073826,2187714868073826,1
below,rand_below,2457213046901037,2457213046901037,1
below,rand_below,2788189054791161,2788189054791161,1
below,rand_below,3615489243873451,3615489243873451,1
below,rand_below,1209523412766565,1209523412766565,1
below,rand_below,2756600205039402,2756600205039402,1
below,rand_below,4453267321654825,4453267321654825,1
below,rand_below,1866417570617036,1866417570617036,1
below,rand_below,444170372591268,444170372591268,1
below,rand_below,7038474051775197,7038474051775197,1
below,rand_below,5402944827492477,5402944827492477,1
below,rand_below,8713914855526877,8713914855526877,1
below,rand_below,3315444095253392,3315444095253392,1
below,rand_below,4232083907888913,4232083907888913,1
below,rand_below,4688633461590765,4688633461590765,1
below,rand_below,7910662670582869,7910662670582869,1
below,rand_below,2219311036766674,2219311036766674,1
below,rand_below,2634539091278688,2634539091278688,1
below,rand_below,390153266647386,390153266647386,1
below,rand_below,2552388188606796,2552388188606796,1
below,rand_below,4335742244333183,4335742244333183,1
below,rand_below,3609205100726691,3609205100726691,1
below,rand_below,8655314629264464,8655314629264464,1
below,rand_below,5214250456829914,5214250456829914,1
below,rand_below,1801793187322816,1801793187322816,1
below,rand_below,6617399964132816,6617399964132816,1
below,rand_below,4957228350987624,4957228350987624,1
below,rand_below,6950328211929605,6950328211929605,1
below,rand_below,8358023998889108,8358023998889108,1
below,rand_below,2669130725579341,2669130725579341,1
below,rand_below,5105676852991431,5105676852991431,1
below,rand_below,2164008350341161,2164008350341161,1
below,rand_below,7015337580036534,7015337580036534,1
below,rand_below,613992645118041,613992645118041,1
below,rand_below,8007028587903316,8007028587903316,1
below,rand_below,6390193677728603,6390193677728603,1
below,rand_below,2509471921853764,2509471921853764,1
below,rand_below,8256901638442536,8256901638442536,1
below,rand_below,164292278300412,164292278300412,1
below,rand_below,2851944105522618,2851944105522618,1
below,rand_below,3797075373462907,3797075373462907,1
below,rand_below,3143452473780980,3143452473780980,1
below,rand_below,2727431604163312,2727431604163312,1
below,rand_below,8277288199899052,8277288199899052,1
below,rand_below,2522725434586950,2522725434586950,1
below,rand_below,1228761770525536,1228761770525536,1
below,rand_below,8714371155329175,8714371155329175,1
below,rand_below,3249338863214704,3249338863214704,1
below,rand_below,4669799938577967,4669799938577967,1
below,rand_below,1217234120587579,1217234120587579,1
below,rand_below,531815928461783,531815928461783,1
below,rand_below,4174013110681565,4174013110681565,1
below,rand_below,8996999163626273,8996999163626273,1
below,rand_below,5830527524680680,5830527524680680,1
below,rand_below,4170957674080816,4170957674080816,1
below,rand_below,1899291389129131,1899291389129131,1
below,rand_below,6919032938240477,6919032938240477,1
below,rand_below,1115570786962380,1115570786962380,1
below,rand_below,4512316744120143,4512316744120143,1
below,rand_below,674065543997298,674065543997298,1
below,rand_below,7953867428356087,7953867428356087,1
below,rand_below,6743187832637584,6743187832637584,1
below,rand_below,530694064751392,530694064751392,1
below,rand_below,3135716639757329,3135716639757329,1
below,rand_below,1939445401484680,1939445401484680,1
below,rand_below,8097648441536629,8097648441536629,1
below,rand_below,2399818893511268,2399818893511268,1
below,rand_below,3525739511139248,3525739511139248,1
below,rand_below,8846925044613691,8846925044613691,1
below,rand_below,4062185592268446,4062185592268446,1
below,rand_below,7819383795528692,7819383795528692,1
below,rand_below,1549564896758900,1549564896758900,1
below,rand_below,436723364726493,436723364726493,1
below,rand_below,1733095190245359,1733095190245359,1
below,rand_below,598783739767817,598783739767817,1
below,rand_below,2532152987925887,2532152987925887,1
below,rand_below,94329908410463,94329908410463,1
below,rand_below,6137706143567440,6137706143567440,1
below,rand_below,3425199894911760,3425199894911760,1
below,rand_below,3737535655730034,3737535655730034,1
below,rand_below,6421866678034258,6421866678034258,1
below,rand_below,7906124547296395,7906124547296395,1
below,rand_below,2291292373597081,2291292373597081,1
below,rand_below,1817884843612814,1817884843612814,1
below,rand_below,8983998347902736,8983998347902736,1
below,rand_below,927361738923394,927361738923394,1
below,rand_below,406090579126522,406090579126522,1
below,rand_below,5222310609702742,5222310609702742,1
below,rand_below,7033297789685662,7033297789685662,1
below,rand_below,6447449011501141,6447449011501141,1
below,rand_below,2843808963813477,2843808963813477,1
below,rand_below,5189389803478890,5189389803478890,1
below,rand_below,4348648268400089,4348648268400089,1
below,rand_below,5624802987676840,5624802987676840,1
below,rand_below,581409851614206,581409851614206,1
below,rand_below,7591369032475149,7591369032475149,1
below,rand_below,3612090091248303,3612090091248303,1
below,rand_below,1069909702720437,1069909702720437,1
below,rand_below,3679138303470433,3679138303470433,1
below,rand_below,5937713834300492,5937713834300492,1
below,rand_below,1122811302531201,1122811302531201,1
below,rand_below,8891098710763696,8891098710763696,1
below,rand_below,6230198107077935,6230198107077935,1
below,rand_below,1274754802023719,1274754802023719,1
below,rand_below,7498316898969618,7498316898969618,1
below,rand_below,8624782030025860,8624782030025860,1
below,rand_below,2332227141921815,2332227141921815,1
below,rand_below,1874598785157474,1874598785157474,1
below,rand_below,8945888749491779,8945888749491779,1
below,rand_below,4057655353170547,4057655353170547,1
below,rand_below,6309683413154775,6309683413154775,1
below,rand_below,8603542901738963,8603542901738963,1
below,rand_below,4102874761132290,4102874761132290,1
below,rand_below,474744447817929,474744447817929,1
below,rand_below,3533962705469230,3533962705469230,1
below,rand_below,6834456304042554,6834456304042554,1
below,rand_below,325969712287522,325969712287522,1
below,rand_below,8686062628003855,8686062628003855,1
below,rand_below,6973820226835203,6973820226835203,1
below,rand_below,6795534904046640,6795534904046640,1
below,rand_below,2256076293039128,2256076293039128,1
below,rand_below,2082162082114644,2082162082114644,1
below,rand_below,2125564015914416,2125564015914416,1
below,rand_below,6337268774217684,6337268774217684,1
below,rand_below,6181201799987868,6181201799987868,1
below,rand_below,4290492188852836,4290492188852836,1
below,rand_below,1657158293162746,1657158293162746,1
below,rand_below,181039694586506,181039694586506,1
below,rand_below,7441126305098777,7441126305098777,1
below,rand_below,824696290124368,824696290124368,1
below,rand_below,4502202559664789,4502202559664789,1
below,rand_below,1024726852435207,1024726852435207,1
below,rand_below,1020596227723952,1020596227723952,1
below,rand_below,7900318007325680,7900318007325680,1
below,rand_below,5090795446820822,5090795446820822,1
below,rand_below,5658787103978063,5658787103978063,1
below,rand_below,2336759817670521,2336759817670521,1
below,rand_below,7166464774303398,7166464774303398,1
below,rand_below,1375901693078162,1375901693078162,1
below,rand_below,3708461781902773,3708461781902773,1
below,rand_below,7990139060273013,7990139060273013,1
below,rand_below,5453301563781340,5453301563781340,1
below,rand_below,6610091855928318,6610091855928318,1
below,rand_below,4399221844554856,4399221844554856,1
below,rand_below,5744051756019896,5744051756019896,1
below,rand_below,1880308779699265,1880308779699265,1
below,rand_below,6244427413768259,6244427413768259,1
below,rand_below,7400928303007504,7400928303007504,1
below,rand_below,8758738067586366,8758738067586366,1
below,rand_below,1413157111196180,1413157111196180,1
below,rand_below,5493294226499335,5493294226499335,1
below,rand_below,2211230457855930,2211230457855930,1
below,rand_below,646131194761809,646131194761809,1
below,rand_below,4235280040610379,4235280040610379,1
below,rand_below,7931334421285254,7931334421285254,1
below,rand_below,383519595347547,383519595347547,1
below,rand_below,4869264697999040,4869264697999040,1
below,rand_below,5411754932266700,5411754932266700,1
below,rand_below,1075820951067218,1075820951067218,1
below,rand_below,6916381729123657,6916381729123657,1
below,rand_below,339545062096838,339545062096838,1
below,rand_below,6892099070766536,6892099070766536,1
below,rand_below,7998746880723566,7998746880723566,1
below,rand_below,4043303878054216,4043303878054216,1
below,rand_below,6833345391147709,6833345391147709,1
below,rand_below,563960581336893,563960581336893,1
below,rand_below,6056771011919697,6056771011919697,1
below,rand_below,4729372775718304,4729372775718304,1
below,rand_below,3900910879707272,3900910879707272,1
below,rand_below,492605936453642,492605936453642,1
below,rand_below,5177671886530866,5177671886530866,1
below,rand_below,7635130993089063,7635130993089063,1
below,rand_below,4685558145579305,4685558145579305,1
below,rand_below,8418713063410182,8418713063410182,1
below,rand_below,4291518113683362,4291518113683362,1
below,rand_below,5056641156452216,5056641156452216,1
below,rand_below,4943021815797410,4943021815797410,1
below,rand_below,5329107557891394,5329107557891394,1
below,rand_below,695468569171381,695468569171381,1
below,rand_below,4940808467022143,4940808467022143,1
below,rand_below,4841323049257204,4841323049257204,1
below,rand_below,4512845228362533,4512845228362533,1
below,rand_below,222284348773771,222284348773771,1
below,rand_below,5528529681943454,5528529681943454,1
below,rand_below,7994944950423653,7994944950423653,1
below,rand_below,311047813929219,311047813929219,1
below,rand_below,159800442610949,159800442610949,1
below,rand_below,666602402518081,666602402518081,1
below,rand_below,6462194762139030,6462194762139030,1
below,rand_below,7360879096268449,7360879096268449,1
below,rand_below,1432989805801771,1432989805801771,1
below,rand_below,7934252274755428,7934252274755428,1
below,rand_below,4647838286323999,4647838286323999,1
below,rand_below,4675472519685450,4675472519685450,1
below,rand_below,8915849032919476,8915849032919476,1
below,rand_below,4096815231248134,4096815231248134,1
below,rand_below,3143429141682116,3143429141682116,1
below,rand_below,4191454502142189,4191454502142189,1
below,rand_below,3319249675960489,3319249675960489,1
below,rand_below,7931902053733759,7931902053733759,1
below,rand_below,5716591076685773,5716591076685773,1
below,rand_below,4106425607700744,4106425607700744,1
below,rand_below,290358074796986,290358074796986,1
below,rand_below,805842029102613,805842029102613,1
below,rand_below,4227921141008621,4227921141008621,1
below,rand_below,1966512408093158,1966512408093158,1
below,rand_below,2038917370852687,2038917370852687,1
below,rand_below,1395218026019144,1395218026019144,1
below,rand_below,3675689864307486,3675689864307486,1
below,rand_below,1286103973559560,1286103973559560,1
below,rand_below,7682698522047833,7682698522047833,1
below,rand_below,5099598820927827,5099598820927827,1
below,rand_below,444856147172206,444856147172206,1
below,rand_below,6490351804425575,6490351804425575,1
below,rand_below,6750278345296719,6750278345296719,1
below,rand_below,5297369599401983,5297369599401983,1
below,rand_below,561281882253661,561281882253661,1
below,rand_below,6634737318380242,6634737318380242,1
below,rand_below,5239894652459332,5239894652459332,1
below,rand_below,2703299361420020,2703299361420020,1
below,rand_below,1913704392784668,1913704392784668,1
below,rand_below,3809677262056582,3809677262056582,1
below,rand_below,5640412221625480,5640412221625480,1
below,rand_below,6824566517244669,6824566517244669,1
below,rand_below,2703504643467519,2703504643467519,1
below,rand_below,2184109982540134,2184109982540134,1
below,rand_below,5709473719420020,5709473719420020,1
below,rand_below,3513232864651436,3513232864651436,1
below,rand_below,5921051552296743,5921051552296743,1
below,rand_below,4159355258256467,4159355258256467,1
below,rand_below,5671227099230787,5671227099230787,1
below,rand_below,8016540313401545,8016540313401545,1
below,rand_below,7384568685824723,7384568685824723,1
below,rand_below,1435568603151985,1435568603151985,1
below,rand_below,1377088945903957,1377088945903957,1
below,rand_below,6526563216887171,6526563216887171,1
below,rand_below,8721754239312194,8721754239312194,1
below,rand_below,4149615317195500,4149615317195500,1
below,rand_below,4139048897201372,4139048897201372,1
below,rand_below,4412518564966941,4412518564966941,1
below,rand_below,6153207603613379,6153207603613379,1
below,rand_below,2125048086796874,2125048086796874,1
below,rand_below,7358928595555092,7358928595555092,1
below,rand_below,2673312127131639,2673312127131639,1
below,rand_below,8902722354250133,8902722354250133,1
below,rand_below,3568730299436976,3568730299436976,1
below,rand_below,3241076380797635,3241076380797635,1
below,rand_below,8179786159235001,8179786159235001,1
below,rand_below,3004278150569083,3004278150569083,1
below,rand_below,7541288780694656,7541288780694656,1
below,rand_below,8464250663907016,8464250663907016,1
below,rand_below,1819372811955694,1819372811955694,1
below,rand_below,431109195270216,431109195270216,1
below,rand_below,3007244575106135,3007244575106135,1
below,rand_below,1315316511295459,1315316511295459,1
below,rand_below,6991643767660683,6991643767660683,1
below,rand_below,7608538448632812,7608538448632812,1
below,rand_below,2295987959224498,2295987959224498,1
below,rand_below,4349305319304146,4349305319304146,1
below,rand_below,5285278143253796,5285278143253796,1
below,rand_below,6067397731072514,6067397731072514,1
below,rand_below,6064377421268317,6064377421268317,1
below,rand_below,1941443830312938,1941443830312938,1
below,rand_below,1328605377639083,1328605377639083,1
below,rand_below,7848695541645900,7848695541645900,1
below,rand_below,2742805129804403,2742805129804403,1
below,rand_below,140221643881670,140221643881670,1
below,rand_below,8170018428642282,8170018428642282,1
below,rand_below,5772476329931100,5772476329931100,1
below,rand_below,3183543312661917,3183543312661917,1
below,rand_below,5031414979131377,5031414979131377,1
below,rand_below,4184084541495505,4184084541495505,1
below,rand_below,8886383101806735,8886383101806735,1
below,rand_below,869878371415348,869878371415348,1
below,rand_below,5138736928753276,5138736928753276,1
below,rand_below,6918747023672989,6918747023672989,1
below,rand_below,755420937881505,755420937881505,1
below,rand_below,7755874322819936,7755874322819936,1
below,rand_below,5012619906123663,5012619906123663,1
below,rand_below,5663140361531105,5663140361531105,1
below,rand_below,6257222316630938,6257222316630938,1
below,rand_below,2983049283768185,2983049283768185,1
below,rand_below,5185318820601119,5185318820601119,1
below,rand_below,8766450334101347,8766450334101347,1
below,rand_below,4028621079238942,4028621079238942,1
below,rand_below,3050212266753596,3050212266753596,1
below,rand_below,4673460935454423,4673460935454423,1
below,rand_below,1911680294671591,1911680294671591,1
below,rand_below,4173479526863405,4173479526863405,1
below,rand_below,5019329277682874,5019329277682874,1
below,rand_below,1728948280543229,1728948280543229,1
below,rand_below,3041776390557907,3041776390557907,1
below,rand_below,715983514563188,715983514563188,1
below,rand_below,3515197940219241,3515197940219241,1
below,rand_below,8797617764224508,8797617764224508,1
below,rand_below,6657049095657325,6657049095657325,1
below,rand_below,5077133252692832,5077133252692832,1
below,rand_below,7683187844571461,7683187844571461,1
below,rand_below,8013248182498887,8013248182498887,1
below,rand_below,2273032074251639,2273032074251639,1
below,rand_below,8175826004534500,8175826004534500,1
below,rand_below,2160659940845228,2160659940845228,1
below,rand_below,8885700781472562,8885700781472562,1
below,rand_below,1564799449672785,1564799449672785,1
below,rand_below,2464696465624427,2464696465624427,1
below,rand_below,5016169584676758,5016169584676758,1
below,rand_below,4007156354844997,4007156354844997,1
below,rand_below,1339375790349954,1339375790349954,1
below,rand_below,2823345401617157,2823345401617157,1
below,rand_below,6040899449434638,6040899449434638,1
below,rand_below,8168882953978893,8168882953978893,1
below,rand_below,1334660129650047,1334660129650047,1
below,rand_below,690978310265516,690978310265516,1
below,rand_below,1809342734128652,1809342734128652,1
below,rand_below,3429915001714293,3429915001714293,1
below,rand_below,4429983922150464,4429983922150464,1
below,rand_below,3966943219619541,3966943219619541,1
below,rand_below,3525028580721316,3525028580721316,1
below,rand_below,8468843423451468,8468843423451468,1
below,rand_below,8728104340312573,8728104340312573,1
below,rand_below,3370582160291220,3370582160291220,1
below,rand_below,8948228209418768,8948228209418768,1
below,rand_below,2374151760802753,2374151760802753,1
below,rand_below,1598088078204599,1598088078204599,1
below,rand_below,3858490168422667,3858490168422667,1
below,rand_below,7823991613001917,7823991613001917,1
below,rand_below,8839502545553627,8839502545553627,1
below,rand_below,699187081048657,699187081048657,1
below,rand_below,4228264666752741,4228264666752741,1
below,rand_below,6281688762106908,6281688762106908,1
below,rand_below,8831051844346757,8831051844346757,1
below,rand_below,5321762898190839,5321762898190839,1
below,rand_below,3943901378799352,3943901378799352,1
below,rand_below,7558731357920669,7558731357920669,1
below,rand_below,8055554629443083,8055554629443083,1
below,rand_below,4456695687100558,4456695687100558,1
below,rand_below,7653694696078612,7653694696078612,1
below,rand_below,3174037163758445,3174037163758445,1
below,rand_below,6261418560108278,6261418560108278,1
below,rand_below,7171339952359542,7171339952359542,1
below,rand_below,2306885796430149,2306885796430149,1
below,rand_below,521740750932394,521740750932394,1
below,rand_below,4826487928285051,4826487928285051,1
below,rand_below,3875007573438938,3875007573438938,1
below,rand_below,7367993988704434,7367993988704434,1
below,rand_below,5822110657452229,5822110657452229,1
below,rand_below,7408042560679897,7408042560679897,1
below,rand_below,7659710998363286,7659710998363286,1
below,rand_below,4696342292061248,4696342292061248,1
below,rand_below,984187084537673,984187084537673,1
below,rand_below,8746087870394431,8746087870394431,1
below,rand_below,3944221919310876,3944221919310876,1
below,rand_below,821970061677514,821970061677514,1
below,rand_below,8063896912563651,8063896912563651,1
below,rand_below,3986766497933519,3986766497933519,1
below,rand_below,1987271168542402,1987271168542402,1
below,rand_below,2327736251461289,2327736251461289,1
below,rand_below,380425535224643,380425535224643,1
below,rand_below,6830848282914352,6830848282914352,1
below,rand_below,6003985054513185,6003985054513185,1
below,rand_below,6353690772885426,6353690772885426,1
below,rand_below,1143279719184727,1143279719184727,1
below,rand_below,886582847051947,886582847051947,1
below,rand_below,3791371723222603,3791371723222603,1
below,rand_below,7125168361279158,7125168361279158,1
below,rand_below,5227551709833713,5227551709833713,1
below,rand_below,2907601811606068,2907601811606068,1
below,rand_below,6735225595927354,6735225595927354,1
below,rand_below,7447066693161612,7447066693161612,1
below,rand_below,4480251039829196,4480251039829196,1
below,rand_below,245736296201866,245736296201866,1
